Origin,Destination,Year,Value,dist
NPL,NOR,2010,246.0,6527.191
NPL,NOR,2011,186.0,6527.191
NPL,NOR,2012,272.0,6527.191
NPL,NOR,2013,279.0,6527.191
NPL,NOR,2014,250.0,6527.191
NPL,NOR,2015,270.0,6527.191
NPL,NOR,2016,276.0,6527.191
NPL,NOR,2017,327.0,6527.191
NPL,NOR,2018,229.0,6527.191
NPL,NOR,2019,247.0,6527.191
NPL,POL,2005,45.0,5893.625
NPL,POL,2006,99.0,5893.625
NPL,POL,2007,101.0,5893.625
NPL,POL,2008,195.0,5893.625
NPL,POL,2009,254.0,5893.625
NPL,POL,2010,447.0,5893.625
NPL,POL,2011,417.0,5893.625
NPL,POL,2012,380.0,5893.625
NPL,POL,2013,416.0,5893.625
NPL,POL,2014,231.0,5893.625
NPL,POL,2015,359.0,5893.625
NPL,POL,2016,406.0,5893.625
NPL,POL,2017,681.0,5893.625
NPL,POL,2018,853.0,5893.625
NPL,PRT,2008,114.0,8489.346
NPL,PRT,2009,157.0,8489.346
NPL,PRT,2010,225.0,8489.346
NPL,PRT,2011,365.0,8489.346
NPL,PRT,2012,527.0,8489.346
NPL,PRT,2013,847.0,8489.346
NPL,PRT,2014,947.0,8489.346
NPL,PRT,2015,1369.0,8489.346
NPL,PRT,2016,1348.0,8489.346
NPL,PRT,2017,1746.0,8489.346
NPL,PRT,2018,4211.0,8489.346
NPL,SVK,2003,1.0,6179.245
NPL,SVK,2005,3.0,6179.245
NPL,SVK,2006,3.0,6179.245
NPL,SVK,2007,2.0,6179.245
NPL,SVK,2008,0.0,6179.245
NPL,SVK,2009,2.0,6179.245
NPL,SVK,2010,1.0,6179.245
NPL,SVK,2014,1.0,6179.245
NPL,SVK,2018,1.0,6179.245
NPL,ESP,2000,15.0,7988.503
NPL,ESP,2001,35.0,7988.503
NPL,ESP,2002,38.0,7988.503
NPL,ESP,2003,74.0,7988.503
NPL,ESP,2004,193.0,7988.503
NPL,ESP,2005,224.0,7988.503
NPL,ESP,2006,403.0,7988.503
NPL,ESP,2007,876.0,7988.503
NPL,ESP,2008,626.0,7988.503
NPL,ESP,2009,422.0,7988.503
NPL,ESP,2010,388.0,7988.503
NPL,ESP,2011,431.0,7988.503
NPL,ESP,2012,571.0,7988.503
NPL,ESP,2013,487.0,7988.503
NPL,ESP,2014,362.0,7988.503
NPL,ESP,2015,309.0,7988.503
NPL,ESP,2016,420.0,7988.503
NPL,ESP,2017,623.0,7988.503
NPL,ESP,2018,0.0,7988.503
NPL,SWE,2000,9.0,6113.57
NPL,SWE,2001,9.0,6113.57
NPL,SWE,2002,9.0,6113.57
NPL,SWE,2003,16.0,6113.57
NPL,SWE,2004,17.0,6113.57
NPL,SWE,2005,31.0,6113.57
NPL,SWE,2006,27.0,6113.57
NPL,SWE,2007,55.0,6113.57
NPL,SWE,2008,71.0,6113.57
NPL,SWE,2009,137.0,6113.57
NPL,SWE,2010,216.0,6113.57
NPL,SWE,2011,73.0,6113.57
NPL,SWE,2012,84.0,6113.57
NPL,SWE,2013,104.0,6113.57
NPL,SWE,2014,96.0,6113.57
NPL,SWE,2015,58.0,6113.57
NPL,SWE,2016,66.0,6113.57
NPL,SWE,2017,79.0,6113.57
NPL,SWE,2018,116.0,6113.57
NPL,CHE,2010,121.0,6921.61
NPL,CHE,2011,61.0,6921.61
NPL,CHE,2012,54.0,6921.61
NPL,CHE,2013,69.0,6921.61
NPL,CHE,2014,73.0,6921.61
NPL,CHE,2015,79.0,6921.61
NPL,CHE,2016,57.0,6921.61
NPL,CHE,2017,78.0,6921.61
NPL,CHE,2018,50.0,6921.61
NPL,TUR,2010,3.0,5291.045
NPL,TUR,2016,397.0,5291.045
NPL,TUR,2017,1228.0,5291.045
NPL,TUR,2018,2340.0,5291.045
NPL,GBR,2000,1089.0,7342.558
NPL,GBR,2001,851.0,7342.558
NPL,GBR,2002,1000.0,7342.558
NPL,GBR,2004,1000.0,7342.558
NPL,GBR,2005,2000.0,7342.558
NPL,GBR,2006,5000.0,7342.558
NPL,GBR,2007,7000.0,7342.558
NPL,GBR,2008,4000.0,7342.558
NPL,GBR,2009,8000.0,7342.558
NPL,GBR,2010,6000.0,7342.558
NPL,GBR,2011,5000.0,7342.558
NPL,GBR,2012,2000.0,7342.558
NPL,GBR,2013,1000.0,7342.558
NPL,GBR,2014,1000.0,7342.558
NPL,GBR,2015,2000.0,7342.558
NPL,EST,2004,1.0,5739.775
NPL,EST,2005,1.0,5739.775
NPL,EST,2006,1.0,5739.775
NPL,EST,2007,1.0,5739.775
NPL,EST,2008,0.0,5739.775
NPL,EST,2009,0.0,5739.775
NPL,EST,2010,3.0,5739.775
NPL,EST,2011,1.0,5739.775
NPL,EST,2012,3.0,5739.775
NPL,EST,2013,6.0,5739.775
NPL,EST,2014,7.0,5739.775
NPL,EST,2015,15.0,5739.775
NPL,EST,2016,13.0,5739.775
NPL,EST,2017,39.0,5739.775
NPL,EST,2018,53.0,5739.775
NPL,SVN,2007,4.0,6404.913
NPL,SVN,2008,3.0,6404.913
NPL,SVN,2009,1.0,6404.913
NPL,SVN,2010,1.0,6404.913
NPL,SVN,2011,0.0,6404.913
NPL,SVN,2012,2.0,6404.913
NPL,SVN,2013,2.0,6404.913
NPL,SVN,2014,0.0,6404.913
NPL,SVN,2015,2.0,6404.913
NPL,SVN,2016,1.0,6404.913
NPL,SVN,2017,7.0,6404.913
NPL,SVN,2018,3.0,6404.913
NLD,AUT,2000,610.0,934.7828
NLD,AUT,2001,622.0,934.7828
NLD,AUT,2002,598.0,934.7828
NLD,AUT,2003,642.0,934.7828
NLD,AUT,2004,712.0,934.7828
NLD,AUT,2005,896.0,934.7828
NLD,AUT,2006,845.0,934.7828
NLD,AUT,2007,949.0,934.7828
NLD,AUT,2008,850.0,934.7828
NLD,AUT,2009,745.0,934.7828
NLD,AUT,2010,860.0,934.7828
NLD,AUT,2011,853.0,934.7828
NLD,AUT,2012,868.0,934.7828
NLD,AUT,2013,925.0,934.7828
NLD,AUT,2014,894.0,934.7828
NLD,AUT,2015,975.0,934.7828
NLD,AUT,2016,1033.0,934.7828
NLD,AUT,2017,1008.0,934.7828
NLD,AUT,2018,1074.0,934.7828
NLD,BEL,2000,7178.0,173.0333
NLD,BEL,2001,8167.0,173.0333
NLD,BEL,2002,8404.0,173.0333
NLD,BEL,2003,8547.0,173.0333
NLD,BEL,2004,8789.0,173.0333
NLD,BEL,2005,10109.0,173.0333
NLD,BEL,2006,11488.0,173.0333
NLD,BEL,2007,11370.0,173.0333
NLD,BEL,2008,11702.0,173.0333
NLD,BEL,2009,8774.0,173.0333
NLD,BEL,2010,9322.0,173.0333
NLD,BEL,2011,9510.0,173.0333
NLD,BEL,2012,9079.0,173.0333
NLD,BEL,2013,8967.0,173.0333
NLD,BEL,2014,8066.0,173.0333
NLD,BEL,2015,8125.0,173.0333
NLD,BEL,2016,7541.0,173.0333
NLD,BEL,2017,7696.0,173.0333
NLD,BEL,2018,7608.0,173.0333
NLD,CZE,2003,237.0,709.4576
NLD,CZE,2004,251.0,709.4576
NLD,CZE,2005,295.0,709.4576
NLD,CZE,2006,185.0,709.4576
NLD,CZE,2007,319.0,709.4576
NLD,CZE,2008,390.0,709.4576
NLD,CZE,2009,183.0,709.4576
NLD,CZE,2010,153.0,709.4576
NLD,CZE,2011,128.0,709.4576
NLD,CZE,2012,110.0,709.4576
NLD,CZE,2013,137.0,709.4576
NLD,CZE,2014,126.0,709.4576
NLD,CZE,2015,116.0,709.4576
NLD,CZE,2016,137.0,709.4576
NLD,CZE,2017,126.0,709.4576
NLD,CZE,2018,137.0,709.4576
NLD,CZE,2019,112.0,709.4576
NLD,DNK,2000,457.0,622.9741
NLD,DNK,2001,373.0,622.9741
NLD,DNK,2002,333.0,622.9741
NLD,DNK,2003,300.0,622.9741
NLD,DNK,2004,349.0,622.9741
NLD,DNK,2005,324.0,622.9741
NLD,DNK,2006,457.0,622.9741
NLD,DNK,2007,448.0,622.9741
NLD,DNK,2008,398.0,622.9741
NLD,DNK,2009,347.0,622.9741
NLD,DNK,2010,391.0,622.9741
NLD,DNK,2011,441.0,622.9741
NLD,DNK,2012,415.0,622.9741
NLD,DNK,2013,463.0,622.9741
NLD,DNK,2014,523.0,622.9741
NLD,DNK,2015,663.0,622.9741
NLD,DNK,2016,598.0,622.9741
NLD,DNK,2017,625.0,622.9741
NLD,DNK,2018,690.0,622.9741
NLD,FIN,2000,80.0,1505.523
NLD,FIN,2001,75.0,1505.523
NLD,FIN,2002,73.0,1505.523
NLD,FIN,2003,80.0,1505.523
NLD,FIN,2004,103.0,1505.523
NLD,FIN,2005,118.0,1505.523
NLD,FIN,2006,97.0,1505.523
NLD,FIN,2007,121.0,1505.523
NLD,FIN,2008,124.0,1505.523
NLD,FIN,2009,73.0,1505.523
NLD,FIN,2010,83.0,1505.523
NLD,FIN,2011,80.0,1505.523
NLD,FIN,2012,91.0,1505.523
NLD,FIN,2013,74.0,1505.523
NLD,FIN,2014,112.0,1505.523
NLD,FIN,2015,109.0,1505.523
NLD,FIN,2016,104.0,1505.523
NLD,FIN,2017,103.0,1505.523
NLD,FIN,2018,112.0,1505.523
NLD,FRA,2000,0.0,427.9169
NLD,FRA,2001,0.0,427.9169
NLD,FRA,2002,0.0,427.9169
NLD,FRA,2003,0.0,427.9169
NLD,FRA,2004,0.0,427.9169
NLD,FRA,2005,0.0,427.9169
NLD,FRA,2013,2678.0,427.9169
NLD,FRA,2014,2063.0,427.9169
NLD,FRA,2015,2142.0,427.9169
NLD,FRA,2016,1858.0,427.9169
NLD,FRA,2017,1662.0,427.9169
NLD,FRA,2018,1845.0,427.9169
NLD,DEU,2000,6955.0,173.5239
NLD,DEU,2001,8446.0,173.5239
NLD,DEU,2002,9945.0,173.5239
NLD,DEU,2003,9132.0,173.5239
NLD,DEU,2004,9140.0,173.5239
NLD,DEU,2005,10088.0,173.5239
NLD,DEU,2006,10970.0,173.5239
NLD,DEU,2007,11095.0,173.5239
NLD,DEU,2008,11203.0,173.5239
NLD,DEU,2009,9441.0,173.5239
NLD,DEU,2010,9143.0,173.5239
NLD,DEU,2011,9287.0,173.5239
NLD,DEU,2012,9164.0,173.5239
NLD,DEU,2013,10037.0,173.5239
NLD,DEU,2014,10197.0,173.5239
NLD,DEU,2015,10512.0,173.5239
NLD,DEU,2016,10238.0,173.5239
NLD,DEU,2017,9605.0,173.5239
NLD,DEU,2018,9119.0,173.5239
NLD,HUN,2000,88.0,1145.901
NLD,HUN,2001,102.0,1145.901
NLD,HUN,2002,69.0,1145.901
NLD,HUN,2003,75.0,1145.901
NLD,HUN,2004,15.0,1145.901
NLD,HUN,2005,425.0,1145.901
NLD,HUN,2006,42.0,1145.901
NLD,HUN,2007,49.0,1145.901
NLD,HUN,2008,320.0,1145.901
NLD,HUN,2009,382.0,1145.901
NLD,HUN,2010,328.0,1145.901
NLD,HUN,2011,320.0,1145.901
NLD,HUN,2012,313.0,1145.901
NLD,HUN,2013,316.0,1145.901
NLD,HUN,2014,361.0,1145.901
NLD,HUN,2015,363.0,1145.901
NLD,HUN,2016,328.0,1145.901
NLD,HUN,2017,445.0,1145.901
NLD,HUN,2018,503.0,1145.901
NLD,ISL,2000,28.0,2022.635
NLD,ISL,2001,25.0,2022.635
NLD,ISL,2002,24.0,2022.635
NLD,ISL,2003,8.0,2022.635
NLD,ISL,2004,23.0,2022.635
NLD,ISL,2005,22.0,2022.635
NLD,ISL,2006,28.0,2022.635
NLD,ISL,2007,36.0,2022.635
NLD,ISL,2008,37.0,2022.635
NLD,ISL,2009,43.0,2022.635
NLD,ISL,2010,30.0,2022.635
NLD,ISL,2011,27.0,2022.635
NLD,ISL,2012,13.0,2022.635
NLD,ISL,2013,19.0,2022.635
NLD,ISL,2014,36.0,2022.635
NLD,ISL,2015,31.0,2022.635
NLD,ISL,2016,46.0,2022.635
NLD,ISL,2017,51.0,2022.635
NLD,ISL,2018,60.0,2022.635
NLD,ITA,2000,498.0,1297.695
NLD,ITA,2002,488.0,1297.695
NLD,ITA,2003,568.0,1297.695
NLD,ITA,2004,624.0,1297.695
NLD,ITA,2005,590.0,1297.695
NLD,ITA,2006,698.0,1297.695
NLD,ITA,2007,810.0,1297.695
NLD,ITA,2008,706.0,1297.695
NLD,ITA,2009,530.0,1297.695
NLD,ITA,2010,491.0,1297.695
NLD,ITA,2011,437.0,1297.695
NLD,ITA,2012,415.0,1297.695
NLD,ITA,2013,441.0,1297.695
NLD,ITA,2014,388.0,1297.695
NLD,ITA,2015,455.0,1297.695
NLD,ITA,2016,476.0,1297.695
NLD,ITA,2017,492.0,1297.695
NLD,ITA,2018,524.0,1297.695
NLD,LUX,2000,225.0,318.3489
NLD,LUX,2001,201.0,318.3489
NLD,LUX,2002,187.0,318.3489
NLD,LUX,2003,177.0,318.3489
NLD,LUX,2004,179.0,318.3489
NLD,LUX,2005,216.0,318.3489
NLD,LUX,2006,250.0,318.3489
NLD,LUX,2007,218.0,318.3489
NLD,LUX,2008,291.0,318.3489
NLD,LUX,2009,204.0,318.3489
NLD,LUX,2010,207.0,318.3489
NLD,LUX,2011,229.0,318.3489
NLD,LUX,2012,213.0,318.3489
NLD,LUX,2013,252.0,318.3489
NLD,LUX,2014,262.0,318.3489
NLD,LUX,2015,232.0,318.3489
NLD,LUX,2016,235.0,318.3489
NLD,LUX,2017,286.0,318.3489
NLD,LUX,2018,222.0,318.3489
NLD,NOR,2000,318.0,916.1565
NLD,NOR,2001,378.0,916.1565
NLD,NOR,2002,325.0,916.1565
NLD,NOR,2003,330.0,916.1565
NLD,NOR,2004,454.0,916.1565
NLD,NOR,2005,605.0,916.1565
NLD,NOR,2006,780.0,916.1565
NLD,NOR,2007,903.0,916.1565
NLD,NOR,2008,908.0,916.1565
NLD,NOR,2009,666.0,916.1565
NLD,NOR,2010,710.0,916.1565
NLD,NOR,2011,665.0,916.1565
NLD,NOR,2012,594.0,916.1565
NLD,NOR,2013,542.0,916.1565
NLD,NOR,2014,632.0,916.1565
NLD,NOR,2015,494.0,916.1565
NLD,NOR,2016,462.0,916.1565
NLD,NOR,2017,483.0,916.1565
NLD,NOR,2018,448.0,916.1565
NLD,NOR,2019,463.0,916.1565
NLD,POL,2000,192.0,1093.599
NLD,POL,2001,284.0,1093.599
NLD,POL,2002,419.0,1093.599
NLD,POL,2003,347.0,1093.599
NLD,POL,2004,503.0,1093.599
NLD,POL,2005,468.0,1093.599
NLD,POL,2006,224.0,1093.599
NLD,POL,2007,346.0,1093.599
NLD,POL,2008,291.0,1093.599
NLD,POL,2009,273.0,1093.599
NLD,POL,2010,244.0,1093.599
NLD,POL,2011,241.0,1093.599
NLD,POL,2012,228.0,1093.599
NLD,POL,2013,246.0,1093.599
NLD,POL,2014,246.0,1093.599
NLD,POL,2015,246.0,1093.599
NLD,POL,2016,230.0,1093.599
NLD,POL,2017,233.0,1093.599
NLD,POL,2018,168.0,1093.599
NLD,PRT,2000,393.0,1862.043
NLD,PRT,2001,376.0,1862.043
NLD,PRT,2002,331.0,1862.043
NLD,PRT,2003,296.0,1862.043
NLD,PRT,2004,266.0,1862.043
NLD,PRT,2005,304.0,1862.043
NLD,PRT,2006,233.0,1862.043
NLD,PRT,2007,731.0,1862.043
NLD,PRT,2008,545.0,1862.043
NLD,PRT,2009,540.0,1862.043
NLD,PRT,2010,429.0,1862.043
NLD,PRT,2011,432.0,1862.043
NLD,PRT,2012,437.0,1862.043
NLD,PRT,2013,475.0,1862.043
NLD,PRT,2014,582.0,1862.043
NLD,PRT,2015,834.0,1862.043
NLD,PRT,2016,1165.0,1862.043
NLD,PRT,2017,1345.0,1862.043
NLD,PRT,2018,1477.0,1862.043
NLD,SVK,2003,21.0,987.487
NLD,SVK,2004,83.0,987.487
NLD,SVK,2005,72.0,987.487
NLD,SVK,2006,55.0,987.487
NLD,SVK,2007,62.0,987.487
NLD,SVK,2008,65.0,987.487
NLD,SVK,2009,44.0,987.487
NLD,SVK,2010,37.0,987.487
NLD,SVK,2011,28.0,987.487
NLD,SVK,2012,12.0,987.487
NLD,SVK,2013,15.0,987.487
NLD,SVK,2014,16.0,987.487
NLD,SVK,2015,17.0,987.487
NLD,SVK,2016,18.0,987.487
NLD,SVK,2017,17.0,987.487
NLD,SVK,2018,9.0,987.487
NLD,SVK,2019,19.0,987.487
NLD,ESP,2000,2151.0,1481.366
NLD,ESP,2001,2376.0,1481.366
NLD,ESP,2002,2785.0,1481.366
NLD,ESP,2003,2954.0,1481.366
NLD,ESP,2004,4519.0,1481.366
NLD,ESP,2005,5373.0,1481.366
NLD,ESP,2006,5755.0,1481.366
NLD,ESP,2007,5521.0,1481.366
NLD,ESP,2008,3796.0,1481.366
NLD,ESP,2009,2994.0,1481.366
NLD,ESP,2010,2987.0,1481.366
NLD,ESP,2011,3153.0,1481.366
NLD,ESP,2012,2887.0,1481.366
NLD,ESP,2013,2915.0,1481.366
NLD,ESP,2014,2973.0,1481.366
NLD,ESP,2015,3251.0,1481.366
NLD,ESP,2016,3703.0,1481.366
NLD,ESP,2017,4363.0,1481.366
NLD,ESP,2018,4584.0,1481.366
NLD,SWE,2000,427.0,1128.93
NLD,SWE,2001,505.0,1128.93
NLD,SWE,2002,478.0,1128.93
NLD,SWE,2003,452.0,1128.93
NLD,SWE,2004,561.0,1128.93
NLD,SWE,2005,692.0,1128.93
NLD,SWE,2006,1044.0,1128.93
NLD,SWE,2007,1071.0,1128.93
NLD,SWE,2008,1110.0,1128.93
NLD,SWE,2009,855.0,1128.93
NLD,SWE,2010,775.0,1128.93
NLD,SWE,2011,866.0,1128.93
NLD,SWE,2012,797.0,1128.93
NLD,SWE,2013,781.0,1128.93
NLD,SWE,2014,855.0,1128.93
NLD,SWE,2015,946.0,1128.93
NLD,SWE,2016,991.0,1128.93
NLD,SWE,2017,1030.0,1128.93
NLD,SWE,2018,1040.0,1128.93
NLD,CHE,2000,1250.0,628.025
NLD,CHE,2001,1332.0,628.025
NLD,CHE,2002,1177.0,628.025
NLD,CHE,2003,1033.0,628.025
NLD,CHE,2004,1091.0,628.025
NLD,CHE,2005,1226.0,628.025
NLD,CHE,2006,1214.0,628.025
NLD,CHE,2007,1817.0,628.025
NLD,CHE,2008,1973.0,628.025
NLD,CHE,2009,1461.0,628.025
NLD,CHE,2010,1607.0,628.025
NLD,CHE,2011,1454.0,628.025
NLD,CHE,2012,1396.0,628.025
NLD,CHE,2013,1662.0,628.025
NLD,CHE,2014,1627.0,628.025
NLD,CHE,2015,1506.0,628.025
NLD,CHE,2016,1616.0,628.025
NLD,CHE,2017,1380.0,628.025
NLD,CHE,2018,1373.0,628.025
NLD,TUR,2010,277.0,2209.789
NLD,TUR,2016,861.0,2209.789
NLD,TUR,2017,727.0,2209.789
NLD,TUR,2018,983.0,2209.789
NLD,GBR,2000,4022.0,360.315
NLD,GBR,2001,2540.0,360.315
NLD,GBR,2011,1000.0,360.315
NLD,GBR,2012,3000.0,360.315
NLD,GBR,2013,4000.0,360.315
NLD,GBR,2014,5000.0,360.315
NLD,GBR,2015,8000.0,360.315
NLD,GBR,2016,6000.0,360.315
NLD,GBR,2017,7000.0,360.315
NLD,GBR,2018,5637.0,360.315
NLD,EST,2004,6.0,1459.083
NLD,EST,2005,4.0,1459.083
NLD,EST,2006,12.0,1459.083
NLD,EST,2007,19.0,1459.083
NLD,EST,2008,15.0,1459.083
NLD,EST,2009,20.0,1459.083
NLD,EST,2010,12.0,1459.083
NLD,EST,2011,0.0,1459.083
NLD,EST,2012,2.0,1459.083
NLD,EST,2013,2.0,1459.083
NLD,EST,2014,0.0,1459.083
NLD,EST,2015,51.0,1459.083
NLD,EST,2016,67.0,1459.083
NLD,EST,2017,66.0,1459.083
NLD,EST,2018,57.0,1459.083
NLD,SVN,2007,31.0,986.5178
NLD,SVN,2008,26.0,986.5178
NLD,SVN,2009,34.0,986.5178
NLD,SVN,2010,25.0,986.5178
NLD,SVN,2011,34.0,986.5178
NLD,SVN,2012,28.0,986.5178
NLD,SVN,2013,24.0,986.5178
NLD,SVN,2014,19.0,986.5178
NLD,SVN,2015,15.0,986.5178
NLD,SVN,2016,18.0,986.5178
NLD,SVN,2017,25.0,986.5178
NLD,SVN,2018,38.0,986.5178
NZL,AUT,2000,50.0,18322.31
NZL,AUT,2001,52.0,18322.31
NZL,AUT,2002,34.0,18322.31
NZL,AUT,2003,37.0,18322.31
NZL,AUT,2004,48.0,18322.31
NZL,AUT,2005,38.0,18322.31
NZL,AUT,2006,51.0,18322.31
NZL,AUT,2007,46.0,18322.31
NZL,AUT,2008,57.0,18322.31
NZL,AUT,2009,41.0,18322.31
NZL,AUT,2010,60.0,18322.31
NZL,AUT,2011,41.0,18322.31
NZL,AUT,2012,61.0,18322.31
NZL,AUT,2013,55.0,18322.31
NZL,AUT,2014,53.0,18322.31
NZL,AUT,2015,55.0,18322.31
NZL,AUT,2016,42.0,18322.31
NZL,AUT,2017,53.0,18322.31
NZL,AUT,2018,59.0,18322.31
NZL,BEL,2008,71.0,19011.83
NZL,BEL,2009,56.0,19011.83
NZL,BEL,2010,57.0,19011.83
NZL,BEL,2012,64.0,19011.83
NZL,BEL,2013,51.0,19011.83
NZL,BEL,2014,34.0,19011.83
NZL,BEL,2015,30.0,19011.83
NZL,BEL,2016,35.0,19011.83
NZL,BEL,2017,42.0,19011.83
NZL,BEL,2018,31.0,19011.83
NZL,CZE,2003,16.0,18419.03
NZL,CZE,2004,15.0,18419.03
NZL,CZE,2005,28.0,18419.03
NZL,CZE,2006,32.0,18419.03
NZL,CZE,2007,23.0,18419.03
NZL,CZE,2008,28.0,18419.03
NZL,CZE,2009,22.0,18419.03
NZL,CZE,2010,23.0,18419.03
NZL,CZE,2011,14.0,18419.03
NZL,CZE,2012,12.0,18419.03
NZL,CZE,2013,23.0,18419.03
NZL,CZE,2014,22.0,18419.03
NZL,CZE,2015,18.0,18419.03
NZL,CZE,2016,26.0,18419.03
NZL,CZE,2017,39.0,18419.03
NZL,CZE,2018,27.0,18419.03
NZL,CZE,2019,26.0,18419.03
NZL,DNK,2000,48.0,18247.02
NZL,DNK,2001,35.0,18247.02
NZL,DNK,2002,33.0,18247.02
NZL,DNK,2003,32.0,18247.02
NZL,DNK,2004,45.0,18247.02
NZL,DNK,2005,40.0,18247.02
NZL,DNK,2006,45.0,18247.02
NZL,DNK,2007,58.0,18247.02
NZL,DNK,2008,52.0,18247.02
NZL,DNK,2009,37.0,18247.02
NZL,DNK,2010,42.0,18247.02
NZL,DNK,2011,64.0,18247.02
NZL,DNK,2012,62.0,18247.02
NZL,DNK,2013,65.0,18247.02
NZL,DNK,2014,54.0,18247.02
NZL,DNK,2015,64.0,18247.02
NZL,DNK,2016,62.0,18247.02
NZL,DNK,2017,80.0,18247.02
NZL,DNK,2018,74.0,18247.02
NZL,FIN,2000,17.0,17362.61
NZL,FIN,2001,14.0,17362.61
NZL,FIN,2002,8.0,17362.61
NZL,FIN,2003,13.0,17362.61
NZL,FIN,2004,13.0,17362.61
NZL,FIN,2005,10.0,17362.61
NZL,FIN,2006,11.0,17362.61
NZL,FIN,2007,10.0,17362.61
NZL,FIN,2008,16.0,17362.61
NZL,FIN,2009,15.0,17362.61
NZL,FIN,2010,7.0,17362.61
NZL,FIN,2011,17.0,17362.61
NZL,FIN,2012,8.0,17362.61
NZL,FIN,2013,12.0,17362.61
NZL,FIN,2014,16.0,17362.61
NZL,FIN,2015,24.0,17362.61
NZL,FIN,2016,15.0,17362.61
NZL,FIN,2017,15.0,17362.61
NZL,FIN,2018,17.0,17362.61
NZL,FRA,2000,62.0,19263.88
NZL,FRA,2001,75.0,19263.88
NZL,FRA,2002,70.0,19263.88
NZL,FRA,2003,79.0,19263.88
NZL,FRA,2004,73.0,19263.88
NZL,FRA,2005,83.0,19263.88
NZL,FRA,2006,120.0,19263.88
NZL,FRA,2007,117.0,19263.88
NZL,FRA,2008,122.0,19263.88
NZL,FRA,2009,118.0,19263.88
NZL,FRA,2010,118.0,19263.88
NZL,FRA,2011,130.0,19263.88
NZL,FRA,2012,146.0,19263.88
NZL,FRA,2013,128.0,19263.88
NZL,FRA,2014,197.0,19263.88
NZL,FRA,2015,172.0,19263.88
NZL,FRA,2016,180.0,19263.88
NZL,FRA,2017,191.0,19263.88
NZL,FRA,2018,183.0,19263.88
NZL,DEU,2000,333.0,18824.75
NZL,DEU,2001,448.0,18824.75
NZL,DEU,2002,411.0,18824.75
NZL,DEU,2003,358.0,18824.75
NZL,DEU,2004,356.0,18824.75
NZL,DEU,2005,328.0,18824.75
NZL,DEU,2006,428.0,18824.75
NZL,DEU,2007,462.0,18824.75
NZL,DEU,2008,486.0,18824.75
NZL,DEU,2009,550.0,18824.75
NZL,DEU,2010,598.0,18824.75
NZL,DEU,2011,606.0,18824.75
NZL,DEU,2012,646.0,18824.75
NZL,DEU,2013,662.0,18824.75
NZL,DEU,2014,634.0,18824.75
NZL,DEU,2015,711.0,18824.75
NZL,DEU,2016,693.0,18824.75
NZL,DEU,2017,716.0,18824.75
NZL,DEU,2018,694.0,18824.75
NZL,HUN,2001,0.0,18128.41
NZL,HUN,2002,0.0,18128.41
NZL,HUN,2003,0.0,18128.41
NZL,HUN,2004,0.0,18128.41
NZL,HUN,2005,9.0,18128.41
NZL,HUN,2006,3.0,18128.41
NZL,HUN,2007,5.0,18128.41
NZL,HUN,2008,24.0,18128.41
NZL,HUN,2009,12.0,18128.41
NZL,HUN,2010,11.0,18128.41
NZL,HUN,2011,12.0,18128.41
NZL,HUN,2012,22.0,18128.41
NZL,HUN,2013,9.0,18128.41
NZL,HUN,2014,18.0,18128.41
NZL,HUN,2015,18.0,18128.41
NZL,HUN,2016,14.0,18128.41
NZL,HUN,2017,15.0,18128.41
NZL,HUN,2018,28.0,18128.41
NZL,ISL,2000,2.0,17586.27
NZL,ISL,2001,6.0,17586.27
NZL,ISL,2002,4.0,17586.27
NZL,ISL,2003,2.0,17586.27
NZL,ISL,2004,0.0,17586.27
NZL,ISL,2005,6.0,17586.27
NZL,ISL,2006,14.0,17586.27
NZL,ISL,2007,6.0,17586.27
NZL,ISL,2008,6.0,17586.27
NZL,ISL,2009,5.0,17586.27
NZL,ISL,2010,8.0,17586.27
NZL,ISL,2011,5.0,17586.27
NZL,ISL,2012,5.0,17586.27
NZL,ISL,2013,4.0,17586.27
NZL,ISL,2014,4.0,17586.27
NZL,ISL,2015,4.0,17586.27
NZL,ISL,2016,10.0,17586.27
NZL,ISL,2017,9.0,17586.27
NZL,ISL,2018,9.0,17586.27
NZL,ITA,2000,29.0,18572.15
NZL,ITA,2002,34.0,18572.15
NZL,ITA,2003,44.0,18572.15
NZL,ITA,2004,43.0,18572.15
NZL,ITA,2005,31.0,18572.15
NZL,ITA,2006,38.0,18572.15
NZL,ITA,2007,46.0,18572.15
NZL,ITA,2008,47.0,18572.15
NZL,ITA,2009,36.0,18572.15
NZL,ITA,2010,54.0,18572.15
NZL,ITA,2011,28.0,18572.15
NZL,ITA,2012,41.0,18572.15
NZL,ITA,2013,28.0,18572.15
NZL,ITA,2014,26.0,18572.15
NZL,ITA,2015,27.0,18572.15
NZL,ITA,2016,25.0,18572.15
NZL,ITA,2017,39.0,18572.15
NZL,ITA,2018,27.0,18572.15
NZL,LUX,2000,5.0,18988.62
NZL,LUX,2001,5.0,18988.62
NZL,LUX,2002,2.0,18988.62
NZL,LUX,2003,1.0,18988.62
NZL,LUX,2004,3.0,18988.62
NZL,LUX,2005,5.0,18988.62
NZL,LUX,2006,4.0,18988.62
NZL,LUX,2007,8.0,18988.62
NZL,LUX,2008,8.0,18988.62
NZL,LUX,2009,8.0,18988.62
NZL,LUX,2010,24.0,18988.62
NZL,LUX,2011,2.0,18988.62
